"North Kesteven District","0","0","62","124","186","248","309","447","582","716","852","984","1208","1432","1658","1879","2101","3159","3854","4651"
"North Lincolnshire (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"North Warwickshire District (B)","0","0","29","59","89","118","147","214","280","344","411","475","587","699","811","924","1038","1589","1971","2430"
"North West Leicestershire District","0","0","56","116","172","229","286","413","538","666","789","914","1123","1333","1544","1752","1960","2959","3629","4415"
"Northampton District (B)","0","0","118","238","356","479","600","871","1142","1413","1686","1970","2457","2948","3435","3922","4427","6881","8619","10792"
"Nuneaton and Bedworth District (B)","0","0","74","148","225","300","375","543","708","876","1044","1214","1503","1794","2083","2373","2669","4099","5093","6304"
"Oadby and Wigston District (B)","1","1","36","72","106","142","177","257","336","413","492","571","706","841","976","1112","1246","1896","2335","2844"
"Rotherham District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rugby District (B)","0","0","60","121","181","242","302","440","575","710","847","988","1225","1463","1704","1942","2185","3352","4156","5131"
"Rushcliffe District (B)","0","0","73","153","225","302","377","547","717","886","1055","1223","1517","1807","2097","2388","2671","4026","4915","5927"
"Rutland","0","0","22","42","66","85","108","157","206","254","303","353","435","521","604","688","772","1176","1451","1771"
"Sheffield District (B)","0","0","9","17","25","33","42","60","78","97","115","133","163","193","224","255","284","428","523","634"
"Solihull District (B)","0","0","3","8","11","15","19","28","35","44","53","61","75","89","104","118","132","197","241","288"
"South Derbyshire District","0","0","63","119","181","241","301","431","561","693","825","958","1180","1404","1627","1849","2069","3131","3843","4663"
"South Holland District","0","0","51","97","147","196","243","350","456","564","671","775","950","1128","1303","1480","1654","2505","3080","3750"
"South Kesteven District","0","0","78","157","234","314","393","567","741","920","1095","1271","1575","1873","2177","2475","2779","4246","5249","6448"
"South Northamptonshire District","0","0","48","94","143","192","238","345","451","555","661","767","945","1123","1302","1481","1654","2489","3038","3671"
"Staffordshire Moorlands District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stratford-on-Avon District","0","0","19","39","59","77","96","140","182","224","269","310","383","455","528","601","671","1008","1231","1486"
"Tamworth District (B)","0","0","46","93","140","185","231","332","433","535","635","734","903","1073","1242","1411","1581","2396","2953","3627"
"Warwick District","0","0","71","142","211","284","358","522","682","845","1008","1180","1477","1768","2065","2358","2654","4082","5063","6246"
"Wellingborough District (B)","0","0","46","96","142","193","238","345","452","559","662","770","951","1135","1318","1498","1683","2580","3198","3955"
"West Lindsey District","0","0","20","40","59","78","97","139","182","223","266","308","377","448","517","589","656","980","1191","1425"
