"Licence Area: East Midlands"
"Scenario: Consumer Transformation"
"Technology: Electric vehicles"
"Sub-Technology: Pure electric car (non autonomous)"
"Units: Electric vehicles"

"Melton District (B)","201","427","835","1449","2163","3144","4424","6023","7978","10320","13061","16139","19791","23656","27525","31193","34062","41107","38375","30163"
"Milton Keynes (B)","532","1134","2217","3846","5752","8356","11756","16011","21207","27423","34708","42899","52601","62873","73162","82909","91999","114313","105661","79645"
"Newark and Sherwood District","386","822","1605","2787","4167","6059","8526","11607","15371","19886","25166","31101","38139","45581","53041","60108","66174","81076","75300","57930"
"North East Derbyshire District","263","561","1100","1907","2847","4138","5823","7930","10503","13587","17197","21251","26058","31145","36244","41072","45314","55732","51692","39548"
"North Kesteven District","319","676","1325","2300","3434","4990","7024","9562","12665","16382","20731","25624","31420","37553","43699","49524","54737","67545","62579","47647"
"North Lincolnshire (B)","10","20","40","70","104","152","214","290","384","498","630","778","954","1140","1326","1504","1680","2114","1946","1440"
"North Warwickshire District (B)","150","320","624","1078","1611","2344","3299","4490","5946","7693","9735","12030","14752","17632","20519","23252","25762","31924","29536","22351"
"North West Leicestershire District","276","586","1148","1991","2972","4324","6083","8284","10973","14193","17961","22197","27217","32532","37856","42898","47389","58421","54144","41286"
"Northampton District (B)","419","897","1753","3037","4539","6592","9278","12632","16735","21641","27388","33851","41508","49610","57730","65420","73035","91729","84479","62686"
"Nuneaton and Bedworth District (B)","264","560","1097","1901","2841","4130","5810","7914","10479","13553","17152","21198","25994","31070","36154","40970","45847","57824","53179","39219"
"Oadby and Wigston District (B)","117","253","495","855","1280","1858","2615","3562","4717","6101","7721","9544","11702","13988","16277","18445","20454","25383","23470","17726"
"Rotherham District (B)","15","30","60","105","156","228","321","435","576","747","945","1167","1431","1710","1989","2256","2520","3171","2919","2160"
"Rugby District (B)","299","630","1235","2142","3200","4653","6546","8914","11805","15270","19324","23879","29279","34998","40723","46153","50839","62349","57884","44470"
"Rushcliffe District (B)","352","746","1460","2536","3785","5502","7743","10542","13961","18059","22855","28242","34630","41391","48165","54583","59615","71976","67182","52774"
"Rutland","155","327","638","1107","1653","2403","3378","4601","6095","7883","9975","12329","15117","18069","21028","23827","25847","30809","28885","23101"
"Sheffield District (B)","48","102","199","346","517","752","1058","1438","1906","2466","3121","3856","4728","5651","6575","7453","8261","10249","9479","7162"
"Solihull District (B)","55","117","231","401","600","873","1227","1671","2213","2863","3624","4478","5491","6563","7637","8655","9258","10740","10166","8437"
"South Derbyshire District","321","682","1339","2320","3464","5037","7090","9651","12782","16534","20924","25862","31709","37901","44104","49979","54734","66413","61884","48270"
"South Holland District","191","409","799","1387","2070","3007","4234","5764","7637","9876","12499","15446","18939","22638","26342","29850","33440","42253","38835","28562"
"South Kesteven District","359","764","1495","2591","3874","5628","7922","10784","14285","18477","23383","28899","35435","42353","49285","55850","61771","76309","70673","53722"
"South Northamptonshire District","328","696","1366","2368","3537","5143","7236","9849","13044","16873","21355","26391","32359","38677","45003","51006","55750","67406","62886","49298"
"Staffordshire Moorlands District","25","50","100","175","260","380","535","725","960","1245","1575","1945","2385","2850","3315","3760","4200","5285","4865","3600"
"Stratford-on-Avon District","149","311","613","1064","1588","2309","3250","4420","5854","7576","9587","11847","14525","17362","20200","22895","25173","30765","28597","22075"
"Tamworth District (B)","129","277","541","937","1400","2032","2859","3895","5160","6671","8443","10435","12795","15295","17798","20168","22633","28686","26339","19284"
"Warwick District","374","795","1553","2695","4027","5851","8232","11211","14849","19204","24304","30040","36832","44026","51232","58054","63563","77091","71846","56078"
"Wellingborough District (B)","216","456","893","1549","2314","3366","4738","6448","8540","11049","13982","17280","21188","25326","29468","33397","37059","46054","42568","32080"
"West Lindsey District","113","241","475","822","1227","1786","2512","3418","4527","5859","7414","9160","11234","13426","15621","17707","19517","23968","22243","17054"
