"King's Lynn and West Norfolk District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","51","84"
"Lichfield District","71","95","170","248","327","406","507","643","777","904","1031","1158","1292","1430","1569","1708","1860","2550","3292","4021"
"Lincoln District (B)","42","124","550","952","1346","1743","2383","3619","4776","5916","7029","8187","9698","11221","12728","14238","15855","22955","29555","36369"
"Mansfield District","21","99","572","1054","1538","2025","2815","4114","5378","6648","7931","9224","10932","12644","14271","15898","17554","24875","32064","39335"
"Melton District (B)","122","215","563","920","1283","1646","2298","3109","3911","4734","5540","6361","7293","8229","9161","10094","11033","14748","18102","21363"
"Milton Keynes (B)","80","397","1798","3207","4612","6011","8374","11917","15568","19144","22613","26029","30165","34309","38417","42452","46435","63592","79243","94947"
"Newark and Sherwood District","272","440","1152","1867","2586","3319","4494","6191","7889","9631","11362","13094","15169","17258","19306","21330","23343","32121","40082","47741"
"North East Derbyshire District","32","109","541","975","1410","1850","2450","3433","4405","5381","6353","7292","8566","9856","11170","12524","13871","20062","25851","31486"
"North Kesteven District","395","631","1491","2353","3224","4096","5346","7070","8821","10580","12340","14144","16219","18311","20368","22409","24369","32352","38977","45219"
"North Lincolnshire (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","38","102","168"
"North Warwickshire District (B)","24","85","352","629","914","1201","1890","2749","3607","4482","5315","6159","7124","8077","8988","9860","10730","14259","17541","20837"
"North West Leicestershire District","321","467","1071","1677","2289","2908","3845","5205","6579","7973","9356","10741","12800","14537","16237","17911","19488","26041","31949","37776"
"Northampton District (B)","77","261","1208","2163","3120","4080","5554","7854","10119","12353","14582","16898","19930","22982","26062","29069","32255","46302","59998","74262"
"Nuneaton and Bedworth District (B)","28","151","736","1335","1939","2551","3715","5399","7071","8694","10304","11961","14067","16141","18100","20027","21998","30392","38490","46793"
"Oadby and Wigston District (B)","0","32","235","444","653","860","1199","1769","2344","2865","3374","3906","4650","5398","6156","6921","7692","11257","14754","18201"
"Rotherham District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","57","153","252"
"Rugby District (B)","80","237","853","1472","2103","2744","3935","5568","7178","8800","10436","12048","13955","15846","17714","19562","21411","29433","36360","42987"
"Rushcliffe District (B)","82","188","745","1324","1923","2531","3809","5525","7157","8690","10221","11786","13782","15790","17777","19754","21551","29212","36103","42713"
"Rutland","76","143","404","666","929","1194","1550","2047","2587","3096","3605","4140","4766","5389","6016","6645","7268","9931","12335","14657"
"Sheffield District (B)","0","11","72","134","193","251","318","446","575","702","828","955","1133","1312","1496","1684","1881","2819","3790","4768"
"Solihull District (B)","0","8","44","79","114","150","198","267","328","391","453","518","598","679","764","852","946","1414","1914","2400"
"South Derbyshire District","93","210","755","1301","1852","2406","3325","4674","5948","7187","8422","9659","11243","12828","14384","15942","17477","24282","30640","36821"
"South Holland District","429","640","1370","2107","2836","3567","4537","5844","7152","8452","9757","11059","12517","13995","15479","16954","18324","23949","28898","33664"
"South Kesteven District","288","559","1555","2558","3567","4580","5937","7874","9819","11799","13792","15815","18134","20484","22855","25220","27594","37613","46221","54388"
"South Northamptonshire District","491","669","1337","2012","2690","3372","4393","5748","7082","8388","9649","10890","12303","13730","15154","16566","17941","23816","29119","34188"
"Staffordshire Moorlands District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","95","255","420"
"Stratford-on-Avon District","445","553","907","1264","1620","1985","2565","3228","3871","4518","5174","5842","6559","7285","8010","8707","9380","12112","14435","16631"
"Tamworth District (B)","0","76","444","816","1196","1574","2118","2975","3833","4691","5508","6334","7407","8484","9544","10604","11689","16426","20953","25570"
"Warwick District","52","259","1065","1888","2717","3544","4982","6897","8775","10664","12527","14413","16578","18744","20828","22889","24965","33594","41616","49639"
"Wellingborough District (B)","27","101","472","848","1227","1609","2332","3433","4501","5526","6559","7613","8830","10044","11234","12405","13609","18848","24056","29405"
"West Lindsey District","48","101","312","523","740","951","1334","1848","2341","2827","3297","3755","4298","4833","5353","5866","6352","8437","10416","12303"
