"Licence Area: East Midlands"
"Scenario: Consumer Transformation"
"Technology: Electric vehicles"
"Sub-Technology: Pure electric car (autonomous)"
"Units: Electric vehicles"

"Local Authority Name","0","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2040","2045","2050"
"Amber Valley District (B)","0","0","0","0","0","0","2","8","19","36","69","116","183","268","390","550","715","2298","5948","13024"
"Ashfield District","0","0","0","0","0","0","6","12","29","56","99","166","261","388","560","786","1065","3777","10008","22095"
"Aylesbury Vale District","0","0","0","0","0","0","0","0","1","2","4","8","12","17","25","36","49","168","445","981"
"Bassetlaw District","0","0","0","0","0","0","1","3","13","24","47","83","132","194","282","396","570","2244","6090","13556"
"Bedford (B)","0","0","0","0","0","0","0","0","1","1","3","6","9","13","19","27","35","112","292","640"
"Birmingham District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Blaby District","0","0","0","0","0","0","0","1","4","7","15","27","42","60","88","126","191","849","2358","5279"
"Bolsover District","0","0","0","0","0","0","1","3","11","23","43","74","120","178","257","360","465","1489","3846","8417"
"Boston District (B)","0","0","0","0","0","1","2","5","13","24","43","73","114","169","245","344","476","1767","4737","10496"
"Broxtowe District (B)","0","0","0","0","0","0","0","1","6","10","18","33","51","74","108","153","230","990","2741","6134"
"Central Bedfordshire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Charnwood District (B)","0","0","0","0","0","2","7","13","30","57","103","172","270","401","580","812","1112","4001","10645","23531"
"Cherwell District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cheshire East (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chesterfield District (B)","0","0","0","0","0","0","2","8","22","40","73","123","195","289","419","587","765","2511","6520","14296"
"City of Derby (B)","0","0","0","0","0","2","8","16","40","75","134","224","353","528","761","1065","1395","4594","11945","26206"
"City of Leicester (B)","0","0","0","0","0","2","7","17","41","78","141","238","375","557","805","1129","1499","5103","13387","29457"
"City of Nottingham (B)","0","0","0","0","2","11","33","71","150","281","491","813","1269","1893","2732","3828","4991","16283","42248","92604"
"City of Peterborough (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","14"
"Corby District (B)","0","0","0","0","0","0","0","0","2","3","5","10","15","22","32","45","86","491","1421","3224"
"Coventry District (B)","0","0","0","0","0","1","4","7","19","37","70","123","192","282","409","577","763","2590","6786","14923"
"Daventry District","0","0","0","0","2","6","17","37","78","144","254","420","654","975","1408","1973","2591","8605","22430","49245"
"Derbyshire Dales District","0","0","0","0","0","0","0","6","21","38","70","120","192","285","411","576","750","2416","6257","13698"
"Doncaster District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"East Lindsey District","0","0","0","0","0","1","4","11","30","58","103","174","276","409","592","829","1134","4119","10980","24282"
"East Northamptonshire District","0","0","0","0","0","0","2","6","14","25","48","80","126","185","269","378","521","1932","5167","11448"
"East Staffordshire District (B)","0","0","0","0","0","0","0","2","7","12","24","42","66","96","140","198","307","1357","3775","8465"
"Erewash District (B)","0","0","0","0","0","0","2","5","12","23","42","71","111","165","238","334","434","1396","3613","7908"
"Fenland District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gedling District (B)","0","0","0","0","0","0","1","5","11","23","45","76","120","176","255","361","497","1833","4903","10858"
"Harborough District","0","0","0","0","0","0","1","4","13","26","47","81","129","189","275","387","561","2239","6100","13587"
"High Peak District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hinckley and Bosworth District (B)","0","0","0","0","0","0","0","0","5","9","17","32","51","75","109","153","252","1197","3367","7582"
"Huntingdonshire District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kettering District (B)","0","0","0","0","0","0","1","3","11","20","37","64","102","152","220","307","438","1705","4620","10272"
"King's Lynn and West Norfolk District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lichfield District","0","0","0","0","0","0","0","0","0","0","1","2","3","4","6","9","17","101","292","663"
"Lincoln District (B)","0","0","0","0","0","1","3","6","15","29","52","88","138","205","297","415","574","2117","5661","12539"
"Mansfield District","0","0","0","0","0","0","1","4","10","18","35","58","93","137","198","279","399","1563","4239","9427"
"Melton District (B)","0","0","0","0","0","0","0","0","0","0","2","4","6","8","12","18","44","310","915","2094"
"Milton Keynes (B)","0","0","0","0","0","0","0","0","8","14","30","57","90","131","191","270","361","1282","3387","7481"
